user_id,onboarding_month,disabled_month,platform,acquisition_source,gender,uk_region,gross_income,age,first_subscription_plan_month,first_subscription_plan_cancelled_month,first_funds_buy_order_initiated_month,first_sipp_initiated_month,subscription_plan,is_investor_funds,is_investor_sipp,has_interest_pocket,revenue,revenue_1_m,revenue_3_m,revenue_6_m,revenue_12_m,cpa
2290cf58-3224-498b-b880-3dabfe318a84,2021-07-01,,android,Google,F,West Midlands,39797,29,2021-07-01,2021-12-01,,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,7.35
726a44e6-2832-4595-acb4-165758d65f75,2021-10-01,2022-03-01,android,TikTok,M,South West,40722,30,2021-11-01,2022-03-01,2021-11-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,12.11
fac9299c-cac4-4cfb-9628-c6d822d78c6c,2021-04-01,,android,Facebook,F,North West,49789,25,2021-04-01,2021-08-01,,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,17.86
51a691e1-a8e8-4777-955a-ca0e147e41c1,2021-01-01,,android,Facebook,F,East of England,46061,34,2021-03-01,2021-07-01,,,Basic,FALSE,FALSE,FALSE,4,0,0,3,4,17.37
08ffd0ea-8ab8-457c-963c-96e7986b410b,2021-01-01,2021-06-01,android,Google,M,Greater London,36572,22,2021-01-01,2021-02-01,2021-01-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,5.07
6dbca7da-f2ac-4832-a483-3eafd749e655,2021-03-01,,android,Google,M,Greater London,45821,34,2021-05-01,2021-11-01,2021-05-01,,Basic,TRUE,FALSE,TRUE,4,0,1,4,4,9.12
b9584aea-f243-48bd-8133-3a825c6e8f5b,2021-01-01,,android,Facebook,M,North West,46007,23,2021-01-01,2021-10-01,,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,15.7
dcf64c2e-9f3b-46d8-af90-79fd5fac71c7,2021-06-01,,ios,TikTok,M,South East,45686,32,2022-01-01,2022-07-01,2022-01-01,,Basic,FALSE,FALSE,TRUE,5,0,0,0,4,14.92
6ac5ad46-f901-4c28-babe-0e1293a5a6f4,2021-02-01,,android,Google,M,South West,39926,53,2021-02-01,2021-11-01,,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,6.65
fa581817-0e1e-4b66-919f-12a704351934,2021-01-01,,android,Referral,F,South East,32996,32,2021-01-01,2021-06-01,,,Basic,FALSE,FALSE,TRUE,4,0,3,4,4,7.62
240c3557-59da-48ab-9932-edbcd1422e77,2021-01-01,,android,TikTok,M,Scotland,42217,45,2021-01-01,2021-10-01,2021-01-01,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,14.19
e14528fc-ff8f-4110-9630-37101d3395be,2021-02-01,,android,TikTok,F,South West,44965,24,2021-02-01,2021-02-01,,,Basic,FALSE,FALSE,TRUE,4,0,0,0,4,13.65
2f613d80-ab56-45b4-9e6d-7d27ef0cb317,2021-04-01,,android,Google,M,South East,46925,23,2021-04-01,2021-09-01,,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,9.78
e85b1f53-9ccc-4018-8ed6-b52ca2d62e0a,2021-02-01,,android,Google,M,East Midlands,40598,22,2021-02-01,2021-07-01,,,Basic,FALSE,FALSE,FALSE,4,0,1,4,4,9.7
c7873e5b-4ec1-4873-88eb-78c90f6d4329,2021-06-01,,android,Referral,F,South East,44186,23,2021-06-01,2021-11-01,,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,6.95
ad62e30c-5046-42d6-bc45-10ad994a6294,2021-11-01,2022-03-01,android,TikTok,M,North East,39485,34,2021-11-01,2022-03-01,2021-11-01,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,12.46
02468437-578f-4243-8687-0d8193d27fba,2021-07-01,2022-03-01,android,Referral,M,Greater London,40088,23,2021-10-01,2022-03-01,2021-12-01,,Basic,FALSE,FALSE,FALSE,4,0,0,3,4,9.25
1e222f04-32dc-4c57-b559-f9b733814f54,2021-02-01,2021-07-01,android,Google,M,Scotland,45921,32,2021-03-01,2021-07-01,2021-03-01,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,5.09
c854e4e6-120d-4c20-a5fc-15c182722b0f,2021-05-01,2021-11-01,android,Facebook,M,East Midlands,46227,28,2021-05-01,2021-11-01,,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,15.81
bb7d2fd6-b731-42c2-a160-d991c3fe2901,2021-03-01,,ios,Facebook,M,South West,47294,37,2021-10-01,,,,Plus,FALSE,FALSE,FALSE,9,0,0,0,4,17.06
443f1af5-26da-429c-8897-0a4a251244bb,2021-02-01,,android,TikTok,M,Scotland,34295,24,2021-02-01,2021-11-01,2021-02-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,14.02
660b816d-13fd-403e-8fde-4a009ead5e15,2021-03-01,,android,Google,M,North West,42954,21,2021-03-01,2021-08-01,,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,6.29
fa6fcc1e-98c3-45c5-91dc-178942df2237,2021-12-01,2022-05-01,android,Referral,F,Greater London,48684,29,2021-12-01,2022-05-01,,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,8.95
2c509cf7-aef2-4760-85b2-486d83360507,2021-02-01,,android,Google,M,North East,30393,40,2021-02-01,2021-10-01,2021-02-01,,Basic,TRUE,FALSE,FALSE,4,0,2,4,4,6.64
9ec05765-18fe-48d4-8f40-d5fced684fc8,2021-10-01,2022-02-01,android,TikTok,F,Scotland,48675,23,2021-10-01,2022-02-01,,,Basic,FALSE,FALSE,FALSE,4,0,3,4,4,14.14
649e86b5-3328-4745-891f-c56a7911ee98,2021-08-01,,android,Facebook,M,Greater London,42193,28,2021-09-01,2022-02-01,2021-08-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,17.02
8ca3d7f6-5f9d-4543-812f-e95c9278191e,2021-01-01,2021-06-01,android,Google,M,North West,33373,29,2021-01-01,2021-06-01,2021-01-01,,Basic,FALSE,FALSE,TRUE,4,0,3,4,4,7.4
1c7c05a7-4dc9-437b-b00e-ca04886481d2,2021-10-01,,android,Google,F,South West,41671,23,2021-10-01,2022-02-01,2021-10-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,6.99
7c575363-bd53-4d23-bd2f-4c1116577515,2021-03-01,,android,TikTok,F,North West,40868,28,2021-04-01,2021-11-01,2021-03-01,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,13.55
d588948c-dc36-4cce-ac70-4f6cd83dbc2a,2021-08-01,2022-05-01,android,Google,F,West Midlands,32816,38,2021-08-01,2022-02-01,,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,5.51
58e1dabe-e8f3-4a9d-b8c8-cb93b634d475,2021-01-01,,android,Google,M,East of England,39615,25,2021-01-01,2021-10-01,,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,9.08
61b44d90-9a76-40f0-b38b-e79f936360d5,2021-01-01,,android,TikTok,F,East of England,41009,26,2021-01-01,2021-06-01,2021-02-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,10.74
b9260988-e058-4086-aac6-78a812a9c684,2021-01-01,,android,Google,F,East Midlands,42268,20,2021-01-01,2021-10-01,2021-01-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,6.64
92f97600-fe40-4854-9bbf-0e120ea8d7d1,2021-03-01,,android,Referral,F,Scotland,43673,37,2021-03-01,2021-11-01,,,Basic,FALSE,FALSE,TRUE,4,0,1,2,4,7.08
a5fc6e39-2a98-42b2-8c94-ca6e43993fe8,2021-05-01,,android,Google,M,South East,33898,42,2021-06-01,2021-11-01,2021-06-01,,Basic,TRUE,FALSE,FALSE,4,0,1,4,4,7.76
3fc56e54-f22b-4f6e-911a-29615c8913f2,2021-04-01,2021-08-01,android,Referral,M,North East,39963,30,2021-04-01,2021-08-01,2021-04-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,9.35
9b88af34-03ef-4223-a485-30dd89ad41a9,2021-04-01,,android,Google,M,North East,41262,30,2021-04-01,2021-11-01,,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,9.9
0c604b7c-4a54-4c4a-9e11-f992172b0c93,2021-05-01,,android,Facebook,M,North West,34512,26,2021-05-01,2021-12-01,2021-05-01,,Basic,FALSE,FALSE,TRUE,4,0,1,3,4,15.53
3c4f86d4-a035-4679-96d1-5de7f7d84953,2021-01-01,,android,Referral,M,East of England,49881,24,2021-02-01,2021-11-01,,,Basic,FALSE,FALSE,TRUE,4,0,0,1,4,9.23
fcb6249d-5459-49f2-b4ca-126b1d33c805,2021-04-01,,android,Facebook,M,South East,38579,20,2021-04-01,2021-10-01,2021-04-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,15.31
0c7aa58c-d29c-4fc2-a8bc-6fffd549c471,2021-04-01,2021-08-01,android,Facebook,M,Scotland,35761,34,2021-04-01,2021-08-01,2021-05-01,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,19.16
c3bc189d-641b-4d32-9951-c1af299fbadd,2021-02-01,,android,Facebook,M,South West,39180,20,2021-02-01,2021-12-01,2021-02-01,,Basic,FALSE,FALSE,TRUE,4,0,0,1,4,18.32
a8a89ec2-38ad-4aca-beaf-90ca243bdc3b,2021-12-01,,android,Google,M,East of England,46366,31,2021-12-01,2022-04-01,2021-12-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,7.64
816b3b4d-f39a-47fa-b346-0d32ac460c02,2021-01-01,2021-06-01,android,TikTok,F,West Midlands,38055,23,2021-02-01,2021-06-01,2021-02-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,14.3
4a71726d-b0ef-43da-9ef6-7ea9271a7729,2021-01-01,2021-06-01,android,Google,M,North East,45459,36,2021-02-01,2021-06-01,2021-01-01,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,8.02
e91eed59-1db1-490f-97f6-3cb962a156a1,2021-03-01,,android,Referral,F,South West,45274,23,2021-11-01,2022-04-01,,,Basic,FALSE,FALSE,TRUE,4,0,0,0,4,6.07
f9b3cfc5-7d68-4218-8373-0b4dfa02f95e,2021-06-01,,android,Facebook,M,North West,44460,31,2021-06-01,2021-12-01,,,Basic,FALSE,FALSE,FALSE,4,0,1,4,4,17.04
8102f2c6-3abb-4146-b34e-73dc8801cbfa,2021-05-01,,android,TikTok,F,Greater London,37692,39,2021-05-01,,,,Plus,FALSE,FALSE,TRUE,4,0,2,4,4,11.89
7ec8c3b0-6193-4555-9bf9-680680334043,2021-09-01,,android,Google,F,Greater London,47293,39,2022-03-01,,,,Plus,FALSE,FALSE,FALSE,4,0,0,0,4,6.37
e23f535f-1d96-4519-9a82-e7feea71578a,2021-11-01,,android,Referral,M,West Midlands,42220,19,2021-11-01,2022-03-01,2021-12-01,,Basic,TRUE,FALSE,TRUE,4,0,2,4,4,6.25
2d8c4e32-4dab-4cf3-b329-45eae73af991,2021-10-01,,android,Facebook,F,West Midlands,39868,34,2022-03-01,,2022-02-01,,Plus,TRUE,FALSE,TRUE,4,0,0,1,4,19.2
67b03a45-5fe3-4dcb-aa15-6f430154b511,2021-12-01,,android,Referral,M,South West,42762,25,2022-03-01,,2022-03-01,,Plus,FALSE,FALSE,TRUE,4,0,0,2,4,7.79
9c763fc5-702a-48dd-98e4-7d87501eb8ef,2021-12-01,,android,Facebook,M,Greater London,37902,22,2022-03-01,,2022-03-01,,Plus,TRUE,FALSE,FALSE,4,0,0,3,4,15.99
6163f30c-6f4f-4929-a03e-36b79f7e6163,2021-04-01,,android,Google,M,South East,45314,41,2021-04-01,2021-08-01,2021-04-01,,Basic,FALSE,FALSE,FALSE,4,0,2,4,4,8.67
0ff8e178-42fd-434f-a047-5ad98441ea6c,2021-04-01,,android,TikTok,F,Greater London,41663,26,2021-04-01,2021-11-01,2021-04-01,,Basic,FALSE,FALSE,TRUE,4,0,2,4,4,12.67
03b7fc06-6ad1-450d-b7be-b7e0a046c760,2021-10-01,,android,Google,M,South West,48085,18,2022-03-01,,,,Plus,FALSE,FALSE,TRUE,4,0,0,1,4,5.09
5091265e-3f94-45a1-a43a-66f0e72596bf,2021-03-01,2021-09-01,ios,Facebook,F,North East,37271,51,2021-04-01,2021-09-01,2021-04-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,15.17
de44aa22-f344-4fdf-9acd-6bad7ea3b8e7,2021-05-01,,ios,TikTok,F,South East,36008,42,2021-05-01,2022-03-01,,,Basic,FALSE,FALSE,FALSE,5,0,1,3,5,11.14
a865c27d-696e-45aa-858d-f17e688b1aa4,2021-07-01,,ios,TikTok,M,South East,40182,33,2021-07-01,2022-01-01,2021-07-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,14.89
81244abf-52e0-4437-999a-2e9bcb180d3c,2021-10-01,,ios,TikTok,F,East Midlands,35852,23,2021-10-01,2022-03-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,11.39
77f092ab-e853-4615-8a3c-8bff98a75e96,2021-06-01,,ios,Referral,M,East of England,43090,24,2021-07-01,2022-01-01,2021-08-01,,Basic,FALSE,FALSE,FALSE,5,0,1,4,5,9.82
a379c421-0667-44ec-a726-afa94e3c29d1,2021-03-01,,ios,TikTok,F,East of England,38341,35,2021-03-01,2021-10-01,2021-03-01,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,14.69
d5fd19f6-3743-4a2d-bcfe-39105e61f438,2021-03-01,,android,Referral,M,Wales,41653,20,2021-03-01,2021-05-01,2021-04-01,,Basic,FALSE,FALSE,TRUE,5,0,5,5,5,9
844aa6c5-874e-4629-92f8-1db9612c08ec,2021-07-01,,ios,TikTok,F,East Midlands,44050,52,2021-07-01,2021-12-01,2021-07-01,,Plus,FALSE,FALSE,TRUE,6,0,2,5,5,12.55
76b504ea-a93b-4604-b4a4-e0f3eef13be5,2021-01-01,,ios,Google,F,Greater London,48518,33,2021-01-01,2021-07-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,9.8
ad82bdca-408f-4e11-a1aa-a5574d508bb6,2021-01-01,2021-08-01,ios,Referral,M,South West,47008,31,2021-02-01,2021-08-01,2021-02-01,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,5.75
b0a7c8a4-b4b2-4ad1-8562-3e55b9c06d63,2021-11-01,,ios,Facebook,M,East of England,46410,24,2021-11-01,2022-05-01,,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,19.6
34d28c4d-adce-4fb6-b68c-f5d68a964613,2021-11-01,,ios,Referral,M,North East,39546,30,2021-11-01,2022-05-01,2021-11-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,5.69
059c40cb-c662-428d-9f28-0e30022bc7a0,2021-04-01,,android,Referral,M,Greater London,35242,20,2021-11-01,2021-12-01,,,Basic,FALSE,FALSE,TRUE,5,0,0,0,5,8.14
4be84451-03f5-478b-b137-91d92a1407da,2021-01-01,,ios,TikTok,F,West Midlands,34360,27,2021-04-01,2021-09-01,,,Basic,FALSE,FALSE,FALSE,5,0,0,3,5,11.75
fcb3f32e-d649-48ac-9ce1-e26e5e947d07,2021-02-01,,ios,Google,F,Wales,40412,23,2021-05-01,2021-11-01,,,Basic,FALSE,FALSE,FALSE,5,0,0,3,5,5.4
d38f7cf1-5a26-4967-b4b7-6ec52f47efbb,2021-07-01,2021-08-01,ios,Google,M,Greater London,40444,30,2021-07-01,2021-07-01,,,Basic,FALSE,FALSE,TRUE,5,0.01,5,5,5,9.86
64fc20a2-005c-40c3-b5ef-a956b5e7f16b,2021-04-01,,ios,Facebook,M,South East,31456,31,2021-04-01,2021-11-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,16.11
ee542c30-3890-4226-8f4c-50a982c147e6,2021-07-01,,ios,Referral,F,South West,38705,26,2021-07-01,2021-12-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,7.35
c9d2445b-9361-4309-a681-0265e4b1b884,2021-10-01,,ios,TikTok,M,Wales,43779,36,2022-02-01,,2022-02-01,,Plus,TRUE,FALSE,FALSE,5,0,0,1,5,11.14
e81de962-27fc-42cf-a256-8ae483c9d0bf,2021-10-01,2022-04-01,ios,TikTok,M,Scotland,32816,33,2021-11-01,2022-04-01,2021-11-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,13.08
dfe9e8da-23d2-4a00-8211-bec98548c1f3,2021-02-01,,ios,Google,M,Greater London,47129,47,2021-02-01,2021-07-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,8.74
d4093b1d-60d8-4b7d-9573-4ebd4e9e7f22,2021-03-01,,android,TikTok,M,West Midlands,35539,44,2021-03-01,2021-11-01,2021-03-01,,Basic,FALSE,FALSE,TRUE,5,0.01,5,5,5,12.93
97e6de98-31a2-4af9-a3d5-0e6a6a0fed74,2021-09-01,,ios,Google,M,West Midlands,46700,28,2021-10-01,2022-04-01,2021-09-01,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,9.22
5af5cc6b-4933-4b57-a093-2c9ea6dc2eee,2021-09-01,2022-02-01,ios,Google,F,North West,44610,22,2021-09-01,2022-02-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,8.13
fcdde9fe-3d3e-49ee-92ae-9f9939ea5d2b,2021-07-01,,ios,TikTok,M,East of England,40030,22,2021-07-01,2022-01-01,2021-07-01,,Basic,TRUE,FALSE,TRUE,5,0,2,5,5,10.81
ff3ee4d6-9fba-48a3-b504-a682fdb9b8bb,2021-08-01,,ios,Facebook,M,East Midlands,43033,31,2022-02-01,,2022-02-01,,Plus,TRUE,FALSE,TRUE,5,0,0,0,5,15.37
e7375bb9-9975-4e11-b8c1-b52a96d93beb,2021-04-01,,ios,Referral,F,North West,47756,24,2021-06-01,2021-12-01,2021-06-01,,Basic,TRUE,FALSE,TRUE,5,0,0,3,5,5.33
a2158fbe-dd1c-438d-a3b3-40d36d6de6a1,2021-11-01,,ios,TikTok,M,Greater London,37933,22,2021-11-01,2022-06-01,2021-11-01,,Basic,TRUE,FALSE,FALSE,5,0,2,5,5,10.35
c82e8c5d-7ef4-4211-8a02-bef136ac9cba,2021-12-01,,ios,Google,M,South West,30934,28,2022-02-01,,2022-02-01,,Plus,TRUE,FALSE,FALSE,5,0,0,3,5,9.46
37c59d6c-c7e8-4900-8781-0453f1879ac9,2021-12-01,,ios,Google,F,South West,31278,34,2022-02-01,,2022-03-01,,Plus,TRUE,FALSE,TRUE,5,0,0,3,5,9.2
306bda6b-d8e8-435d-8e04-119afccc917c,2021-01-01,,ios,Google,M,Scotland,38295,30,2021-01-01,2021-02-01,,,Basic,FALSE,FALSE,TRUE,5,0,3,5,5,7.01
54280a38-8fb8-4856-9aeb-b5e287dcdbe9,2021-01-01,,ios,Google,M,East of England,44523,33,2021-01-01,2021-11-01,,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,7.47
26348848-eb80-44af-b11f-c58b0047d596,2021-03-01,2021-08-01,ios,Facebook,F,Northern Ireland,49768,31,2021-03-01,2021-08-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,16.72
6e473cc3-1dd7-4ccb-98cb-a43495c97d9a,2021-01-01,,ios,TikTok,F,Scotland,33210,32,2021-02-01,2021-11-01,2021-02-01,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,13.41
465f16e7-b7ae-43f8-8c1e-db8eee956645,2021-09-01,,ios,Facebook,M,West Midlands,42207,46,2022-02-01,,2022-02-01,,Plus,TRUE,FALSE,FALSE,5,0,0,1,5,18.68
b1afde3b-1d34-4dd1-94e2-9e48e6f959fd,2021-07-01,2021-12-01,ios,Facebook,F,South East,48068,25,2021-07-01,2021-12-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,15.61
36b36d11-01d7-46ef-9976-f1e37524ce23,2021-06-01,,android,Facebook,F,Greater London,42802,26,2021-06-01,2021-08-01,2021-06-01,,Basic,TRUE,FALSE,TRUE,5,0,4.99,4.99,5,15.18
a8d2ef5d-8feb-43e6-8026-240fbe60fb2e,2021-02-01,,ios,Referral,M,Greater London,36757,27,2021-02-01,2021-10-01,,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,8.22
cf7299cb-a395-4050-af24-4f159590ecdc,2021-02-01,,ios,TikTok,M,Wales,42485,27,2021-02-01,2021-07-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,12.26
f8692a8d-61f6-4668-ade6-9fc2bae1eecf,2021-05-01,,ios,Referral,F,North West,48825,30,2021-07-01,2022-01-01,2021-07-01,,Basic,TRUE,FALSE,TRUE,5,0,1,4,5,6.02
1e65056d-4ebd-4038-9395-665accedce5d,2021-03-01,2021-10-01,ios,TikTok,F,North West,44146,33,2021-03-01,2021-08-01,2021-03-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,13.16
a0c23a99-f894-4bcb-9ce3-e156eaff8b23,2021-09-01,,ios,Facebook,F,West Midlands,43353,28,2021-09-01,2022-04-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,16.4
8cf936aa-782a-4e5f-9f71-c94df2ab3085,2021-08-01,,ios,Referral,F,South West,34432,31,2022-01-01,2022-03-01,,,Basic,FALSE,FALSE,TRUE,5,0,0,5,5,8.98
fee23487-cbed-44fb-86c9-34aad3832bb9,2021-12-01,,ios,Google,F,Northern Ireland,34519,31,2021-12-01,2022-06-01,2021-12-01,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,6.03
a27eb13c-290f-4142-8a20-7be088a5eb0e,2021-01-01,,ios,Facebook,M,Wales,32262,22,2021-01-01,2021-11-01,2021-01-01,,Basic,TRUE,FALSE,TRUE,5.01,0,2,5,5,18.88
25e4b6f6-3538-433d-b74b-5cc0735dfc41,2021-08-01,2022-01-01,ios,TikTok,F,North West,48704,31,2021-08-01,2022-01-01,2021-08-01,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,12.94
7caafee4-a900-45b2-98e2-294619c91156,2021-12-01,,ios,TikTok,F,West Midlands,41980,28,2022-02-01,,,,Plus,FALSE,FALSE,TRUE,5,0,1,4,5,14.98
7678230f-e3e8-494a-aba9-195a2e8230b8,2021-10-01,,ios,Referral,M,Northern Ireland,44152,25,2021-10-01,2022-04-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,8.87
0849f4a2-b2aa-4f00-a0a9-49b59d561f81,2021-01-01,,ios,Google,M,East Midlands,33841,21,2021-01-01,2021-06-01,2021-02-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,9.49
f072a535-1f8d-4ebe-a1da-f77fece12cb4,2021-05-01,,ios,TikTok,M,North East,35602,24,2021-05-01,2021-11-01,2021-05-01,,Basic,TRUE,FALSE,FALSE,5.01,0,5,5,5,14.05
1cf6257a-c3a5-41c9-b27a-3f7577fe4e43,2021-05-01,,ios,Referral,F,West Midlands,32874,19,2021-05-01,2022-03-01,,,Basic,FALSE,FALSE,FALSE,5.05,0,2,5,5,9.8
02f72170-455e-4176-a76d-81f025f578a2,2021-03-01,2021-08-01,ios,Google,F,North East,37587,23,2021-03-01,2021-08-01,2021-03-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,8.07
29b9a848-3822-401b-9226-6839e92af8ae,2021-06-01,,ios,Referral,F,North West,45514,30,2021-06-01,2022-01-01,,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,8.24
2c13c571-e893-4806-86ea-34a0b032afb1,2021-04-01,,ios,TikTok,M,South West,34684,38,2021-04-01,2021-07-01,2021-04-01,,Basic,TRUE,FALSE,TRUE,5.01,0,4.99,5,5,11.9
4328826a-ed1e-4ee3-83bf-8d546d3f8411,2021-04-01,,android,Google,M,Greater London,47478,25,2021-08-01,2021-11-01,2021-08-01,,Basic,FALSE,FALSE,TRUE,5,0,0.01,5,5,5.03
0866aec0-3f0d-44b4-a802-80e29b21028d,2021-01-01,,ios,Referral,F,East of England,47089,26,2021-01-01,2021-08-01,2021-01-01,,Basic,FALSE,FALSE,TRUE,5,0,3,5,5,7.4
0b112be3-e462-448a-a7b9-45cbfb6c7d29,2021-05-01,2021-10-01,ios,Facebook,M,North West,42873,30,2021-05-01,2021-10-01,2021-05-01,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,16.49
e7609577-d206-4a59-9e11-db94b68bed0c,2021-03-01,2021-11-01,ios,TikTok,F,Wales,49276,37,2021-03-01,2021-10-01,2021-03-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,11.63
7e7311f9-a4d1-4245-bf2a-1214f9a4e621,2021-09-01,,ios,TikTok,M,Greater London,38084,27,2021-11-01,2022-04-01,2021-11-01,,Basic,TRUE,FALSE,TRUE,5,0,1,4,5,12.98
87c473b7-550b-4d5b-9b48-96774329790a,2021-08-01,,ios,TikTok,M,South West,46737,19,2022-02-01,,2022-02-01,,Plus,FALSE,FALSE,TRUE,5,0,0,0,5,12.88
25037b78-ba69-4fab-92f8-5c9a182dfd1f,2021-02-01,,ios,Google,F,South West,33486,49,2021-02-01,2021-11-01,,,Basic,FALSE,FALSE,FALSE,5,0,1,3,5,7.12
419284af-0526-485b-8b8c-1debc628d819,2021-05-01,,ios,Referral,F,North East,41520,25,2021-05-01,2021-11-01,2021-05-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,6.93
65dbf0e0-f233-425e-b584-c5a0eee10f90,2021-06-01,,ios,Facebook,M,West Midlands,40374,24,2021-06-01,2021-12-01,2021-11-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,18.84
28cc5abc-9dfe-4e40-bff5-cbe9c96dc834,2021-01-01,,ios,Google,M,North West,48333,27,2021-01-01,2021-06-01,2021-01-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,9.74
2e01f52a-ac53-46ef-99f0-adbb859b8c55,2021-03-01,,android,Referral,M,Greater London,32525,31,2021-03-01,2021-05-01,2021-03-01,,Basic,TRUE,FALSE,TRUE,5,0.01,5,5,5,9.53
92062737-f0fe-4754-9e64-f5bee4381e96,2021-01-01,,ios,Google,M,Wales,41640,21,2021-02-01,2021-07-01,,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,9.34
bdf73b54-acde-4c1f-a2c9-6fb6c920714a,2021-02-01,,ios,Google,M,North East,34073,27,2021-05-01,2021-10-01,2021-05-01,,Basic,FALSE,FALSE,FALSE,5,0,0,3,5,8.87
a0cd81b1-6811-4ede-991a-a2d45fab4fea,2021-12-01,,ios,Referral,M,Greater London,32416,19,2022-02-01,,2022-02-01,,Plus,FALSE,FALSE,TRUE,5,0,0,3,5,7.25
796c6a83-d574-4ec0-b5c9-50dc6ee16c57,2021-01-01,,ios,Google,F,West Midlands,33570,29,2021-01-01,2021-12-01,,,Basic,FALSE,FALSE,FALSE,5,0,1,3,5,5.39
3fe9f134-f4d3-43d2-82dc-68d5e79ba94d,2021-01-01,,ios,Facebook,M,North West,37857,46,2021-01-01,2021-06-01,,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,19.37
d955691d-e27c-46d9-89a0-5fe483a0bad0,2021-07-01,,ios,Referral,M,West Midlands,43723,19,2021-09-01,2022-03-01,2021-09-01,,Basic,FALSE,FALSE,TRUE,5,0,0,3,5,5.32
3b1fb8ee-fb2b-404b-993e-36c39a1062f3,2021-03-01,,ios,Google,M,South West,37382,23,2021-03-01,2021-08-01,2021-04-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,8.2
12c9aedd-0066-47f7-9fb2-9ee31003d63a,2021-02-01,,ios,Google,M,West Midlands,42353,19,2021-02-01,2021-02-01,2021-02-01,,Basic,FALSE,FALSE,TRUE,5,0,2,5,5,5.66
9e6482bb-c8ee-472a-adda-72185233bfbd,2021-02-01,2021-07-01,ios,Facebook,M,Greater London,47858,39,2021-02-01,2021-07-01,2021-02-01,,Basic,FALSE,FALSE,FALSE,5,0,2,5,5,18.7
